date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
9/4/2026,Liberty,TRUE,31,Liberty North,TRUE,54,FALSE,FALSE
9/4/2026,University Academy Charter with Ewing Marion Kauffman,TRUE,50,Lone Jack with Kingsville,TRUE,14,FALSE,FALSE
9/4/2026,Blair Oaks,TRUE,49,Lutheran North,TRUE,35,FALSE,FALSE
9/4/2026,Salisbury,TRUE,26,Marceline,TRUE,13,FALSE,FALSE
9/4/2026,Forsyth,TRUE,26,Marionville,TRUE,30,FALSE,FALSE
9/4/2026,Monroe City,TRUE,48,Mark Twain,TRUE,0,FALSE,FALSE
9/4/2026,St. Dominic,TRUE,7,Marquette,TRUE,24,FALSE,FALSE
9/4/2026,Boonville,TRUE,62,Marshall,TRUE,20,FALSE,FALSE
9/4/2026,Pleasant Hill,TRUE,20,Maryville,TRUE,41,FALSE,FALSE
9/4/2026,North Platte,TRUE,45,Maysville,TRUE,26,FALSE,FALSE
9/4/2026,St. Pius X (Festus),TRUE,61,Mehlville,TRUE,8,FALSE,FALSE
9/4/2026,Fulton,TRUE,19,Mexico,TRUE,26,FALSE,FALSE
9/4/2026,Putnam County,TRUE,14,Mid-Buchanan,TRUE,56,FALSE,FALSE
9/4/2026,Liberty (Mountain View),TRUE,14,Miller,TRUE,6,FALSE,FALSE
9/4/2026,Osage,TRUE,21,Moberly,TRUE,55,FALSE,FALSE
9/4/2026,Mt. Vernon,TRUE,27,Monett,TRUE,32,FALSE,FALSE
9/4/2026,California,TRUE,33,Montgomery County,TRUE,6,FALSE,FALSE
9/4/2026,Glendale,TRUE,21,Neosho,TRUE,42,FALSE,FALSE
9/4/2026,Macon,TRUE,35,North Callaway,TRUE,28,FALSE,FALSE
9/4/2026,Fox,TRUE,7,Northwest (Cedar Hill),TRUE,27,FALSE,FALSE
9/4/2026,Knob Noster with Leeton,TRUE,0,Oak Grove,TRUE,51,FALSE,FALSE
9/4/2026,North Kansas City,TRUE,42,Oak Park,TRUE,21,FALSE,FALSE
9/4/2026,Pacific,TRUE,20,Orchard Farm,TRUE,42,FALSE,FALSE
9/4/2026,Grandview,TRUE,20,Park Hill South,TRUE,61,FALSE,FALSE
9/4/2026,Parkway West,TRUE,42,Parkway South,TRUE,10,FALSE,FALSE
9/4/2026,Holden,TRUE,0,Pembroke Hill,TRUE,50,FALSE,FALSE
9/4/2026,Central (Kansas City),TRUE,18,"Pleasant Hope with Halfway, Marion C. Early",TRUE,8,FALSE,FALSE
9/4/2026,Saxony Lutheran,TRUE,40,Portageville,TRUE,54,FALSE,FALSE
9/4/2026,Charleston,TRUE,28,Potosi,TRUE,60,FALSE,FALSE
9/4/2026,Kennett,TRUE,54,Priory,TRUE,15,FALSE,FALSE
9/4/2026,Belton,TRUE,9,Raytown,TRUE,32,FALSE,FALSE
9/4/2026,Lincoln College Prep,TRUE,7,Raytown South,TRUE,26,FALSE,FALSE
9/4/2026,Marshfield,TRUE,50,Reeds Spring,TRUE,6,FALSE,FALSE
9/4/2026,Kickapoo,TRUE,10,Republic,TRUE,54,FALSE,FALSE
9/4/2026,MICDS,TRUE,62,Richmond,TRUE,38,FALSE,FALSE
9/4/2026,Valle Catholic,TRUE,42,Rockwood Summit,TRUE,7,FALSE,FALSE
9/4/2026,Branson,TRUE,49,Rolla,TRUE,20,FALSE,FALSE
9/4/2026,Winnetonka,TRUE,48,Ruskin,TRUE,32,FALSE,FALSE
9/4/2026,Van-Far,TRUE,6,Russellville,TRUE,47,FALSE,FALSE
9/4/2026,Linn,TRUE,0,Salem,TRUE,35,FALSE,FALSE
9/4/2026,Smithville,TRUE,14,Savannah,TRUE,42,FALSE,FALSE
9/4/2026,Highland,TRUE,14,Scotland County,TRUE,57,FALSE,FALSE
9/4/2026,Kelly,TRUE,37,Scott City with Chaffee,TRUE,15,FALSE,FALSE
9/4/2026,North Point,TRUE,35,Seckman,TRUE,71,FALSE,FALSE
9/4/2026,Rock Bridge,TRUE,31,Smith-Cotton,TRUE,21,FALSE,FALSE
9/4/2026,Westran,TRUE,14,South Shelby,TRUE,37,FALSE,FALSE
9/4/2026,North County,TRUE,13,Southern Boone,TRUE,41,FALSE,FALSE
9/4/2026,Central (Cape Girardeau),TRUE,17,St. Charles West,TRUE,20,FALSE,FALSE
9/4/2026,Owensville,TRUE,0,St. Francis Borgia,TRUE,49,FALSE,FALSE
9/4/2026,Cuba with Steelville,TRUE,24,St. James,TRUE,30,FALSE,FALSE
9/4/2026,Festus,TRUE,12,St. Mary's South Side,TRUE,14,FALSE,FALSE
9/4/2026,St. Pius X (Kansas City),TRUE,45,St. Michael the Archangel,TRUE,0,FALSE,FALSE
9/4/2026,Ste. Genevieve,TRUE,0,St. Vincent,TRUE,34,FALSE,FALSE
9/4/2026,Fort Osage,TRUE,22,Staley,TRUE,27,FALSE,FALSE
9/4/2026,Butler,TRUE,18,Summit Christian Academy,TRUE,41,FALSE,FALSE
9/4/2026,Francis Howell North,TRUE,0,Timberland,TRUE,59,FALSE,FALSE
9/4/2026,Pierce City,TRUE,14,Tipton with Bunceton,TRUE,28,FALSE,FALSE
9/4/2026,William Chrisman,TRUE,53,Truman,TRUE,7,FALSE,FALSE
9/4/2026,Excelsior Springs,TRUE,14,Warrensburg,TRUE,34,FALSE,FALSE
9/4/2026,Buffalo,TRUE,54,Warsaw,TRUE,38,FALSE,FALSE
9/4/2026,Waynesville,TRUE,19,Webb City,TRUE,62,FALSE,FALSE
9/4/2026,Mountain Grove,TRUE,14,West Plains,TRUE,26,FALSE,FALSE
9/4/2026,Ozark,TRUE,48,Willard,TRUE,12,FALSE,FALSE
9/4/2026,Skyline,TRUE,44,Willow Springs,TRUE,13,FALSE,FALSE
9/4/2026,Sherwood,TRUE,0,Windsor,TRUE,14,FALSE,FALSE
9/4/2026,Lutheran South,TRUE,46,Windsor (Imperial),TRUE,64,FALSE,FALSE
9/4/2026,Louisiana,TRUE,33,Winfield,TRUE,22,FALSE,FALSE
