school_name,school_id,sport,sport_id,season,schedule_url,scrape_active
McAuley Catholic High School,568,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=568&alg=5,FALSE
McAuley Catholic High School,568,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=568&alg=6,FALSE
McAuley Catholic High School,568,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=568&alg=9,FALSE
McAuley Catholic High School,568,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=568&alg=4,FALSE
McAuley Catholic High School,568,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=568&alg=3,FALSE
McCluer High School,113,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=1,FALSE
McCluer High School,113,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=68,FALSE
McCluer High School,113,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=12,FALSE
McCluer High School,113,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=8,FALSE
McCluer High School,113,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=5,FALSE
McCluer High School,113,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=6,FALSE
McCluer High School,113,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=9,FALSE
McCluer High School,113,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=4,FALSE
McCluer High School,113,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=113&alg=3,FALSE
McCluer North High School,116,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=1,FALSE
McCluer North High School,116,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=68,FALSE
McCluer North High School,116,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=12,FALSE
McCluer North High School,116,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=8,FALSE
McCluer North High School,116,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=5,FALSE
McCluer North High School,116,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=6,FALSE
McCluer North High School,116,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=9,FALSE
McCluer North High School,116,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=4,FALSE
McCluer North High School,116,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=116&alg=3,FALSE
McDonald County High School,120,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=1,FALSE
McDonald County High School,120,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=68,FALSE
McDonald County High School,120,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=12,FALSE
McDonald County High School,120,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=8,FALSE
McDonald County High School,120,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=5,FALSE
McDonald County High School,120,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=6,FALSE
McDonald County High School,120,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=9,FALSE
McDonald County High School,120,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=4,FALSE
McDonald County High School,120,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=120&alg=3,FALSE
McKinley Classical Leadership High School,811,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=1,FALSE
McKinley Classical Leadership High School,811,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=68,FALSE
McKinley Classical Leadership High School,811,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=12,FALSE
McKinley Classical Leadership High School,811,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=8,FALSE
McKinley Classical Leadership High School,811,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=5,FALSE
McKinley Classical Leadership High School,811,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=6,FALSE
McKinley Classical Leadership High School,811,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=9,FALSE
McKinley Classical Leadership High School,811,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=4,FALSE
McKinley Classical Leadership High School,811,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=811&alg=3,FALSE
Meadow Heights High School,362,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=1,FALSE
Meadow Heights High School,362,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=68,FALSE
Meadow Heights High School,362,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=12,FALSE
Meadow Heights High School,362,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=8,FALSE
Meadow Heights High School,362,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=5,FALSE
Meadow Heights High School,362,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=6,FALSE
Meadow Heights High School,362,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=9,FALSE
Meadow Heights High School,362,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=4,FALSE
Meadow Heights High School,362,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=362&alg=3,FALSE
Meadville High School,363,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=1,FALSE
Meadville High School,363,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=68,FALSE
Meadville High School,363,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=12,FALSE
Meadville High School,363,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=8,FALSE
Meadville High School,363,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=5,FALSE
Meadville High School,363,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=6,FALSE
Meadville High School,363,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=9,FALSE
Meadville High School,363,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=4,FALSE
Meadville High School,363,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=363&alg=3,FALSE
Mehlville High School,122,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=1,FALSE
Mehlville High School,122,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=68,FALSE
Mehlville High School,122,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=12,FALSE
Mehlville High School,122,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=8,FALSE
Mehlville High School,122,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=5,FALSE
Mehlville High School,122,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=6,FALSE
Mehlville High School,122,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=9,FALSE
Mehlville High School,122,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=4,FALSE
Mehlville High School,122,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=122&alg=3,FALSE
Mercer High School,364,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=1,FALSE
Mercer High School,364,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=68,FALSE
Mercer High School,364,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=12,FALSE
Mercer High School,364,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=8,FALSE
Mercer High School,364,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=5,FALSE
Mercer High School,364,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=6,FALSE
Mercer High School,364,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=9,FALSE
Mercer High School,364,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=4,FALSE
Mercer High School,364,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=364&alg=3,FALSE
Metro High School,125,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=1,FALSE
Metro High School,125,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=68,FALSE
Metro High School,125,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=12,FALSE
Metro High School,125,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=8,FALSE
Metro High School,125,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=5,FALSE
Metro High School,125,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=6,FALSE
Metro High School,125,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=9,FALSE
Metro High School,125,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=4,FALSE
Metro High School,125,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=125&alg=3,FALSE
Mexico High School,128,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=1,FALSE
Mexico High School,128,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=68,FALSE
Mexico High School,128,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=12,FALSE
Mexico High School,128,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=8,FALSE
Mexico High School,128,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=5,FALSE
Mexico High School,128,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=6,FALSE
Mexico High School,128,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=9,FALSE
Mexico High School,128,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=4,FALSE
Mexico High School,128,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=3,FALSE
Miami (Amoret) High School,365,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=1,FALSE
Miami (Amoret) High School,365,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=68,FALSE
Miami (Amoret) High School,365,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=12,FALSE
Miami (Amoret) High School,365,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=8,FALSE
Miami (Amoret) High School,365,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=5,FALSE
Miami (Amoret) High School,365,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=6,FALSE
Miami (Amoret) High School,365,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=9,FALSE
Miami (Amoret) High School,365,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=4,FALSE
Miami (Amoret) High School,365,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=365&alg=3,FALSE
MICDS High School,531,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=1,FALSE
MICDS High School,531,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=68,FALSE
MICDS High School,531,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=12,FALSE
MICDS High School,531,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=8,FALSE
MICDS High School,531,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=5,FALSE
MICDS High School,531,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=6,FALSE
MICDS High School,531,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=9,FALSE
MICDS High School,531,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=4,FALSE
MICDS High School,531,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=531&alg=3,FALSE
Mid-Buchanan High School,366,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=1,FALSE
Mid-Buchanan High School,366,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=68,FALSE
Mid-Buchanan High School,366,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=12,FALSE
Mid-Buchanan High School,366,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=8,FALSE
Mid-Buchanan High School,366,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=5,FALSE
Mid-Buchanan High School,366,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=6,FALSE
Mid-Buchanan High School,366,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=9,FALSE
Mid-Buchanan High School,366,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=4,FALSE
Mid-Buchanan High School,366,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=366&alg=3,FALSE
Midway High School,367,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=1,FALSE
Midway High School,367,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=68,FALSE
Midway High School,367,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=12,FALSE
Midway High School,367,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=8,FALSE
Midway High School,367,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=5,FALSE
Midway High School,367,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=6,FALSE
Midway High School,367,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=9,FALSE
Midway High School,367,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=4,FALSE
Midway High School,367,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=367&alg=3,FALSE
Milan High School,368,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=1,FALSE
Milan High School,368,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=68,FALSE
Milan High School,368,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=12,FALSE
Milan High School,368,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=8,FALSE
Milan High School,368,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=5,FALSE
Milan High School,368,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=6,FALSE
Milan High School,368,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=9,FALSE
Milan High School,368,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=4,FALSE
Milan High School,368,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=368&alg=3,FALSE
Miller Career Academy High School,131,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=1,FALSE
Miller Career Academy High School,131,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=68,FALSE
Miller Career Academy High School,131,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=12,FALSE
Miller Career Academy High School,131,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=8,FALSE
Miller Career Academy High School,131,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=5,FALSE
Miller Career Academy High School,131,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=6,FALSE
Miller Career Academy High School,131,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=9,FALSE
Miller Career Academy High School,131,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=4,FALSE
Miller Career Academy High School,131,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=131&alg=3,FALSE
Miller High School,369,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=1,FALSE
Miller High School,369,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=68,FALSE
Miller High School,369,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=12,FALSE
Miller High School,369,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=8,FALSE
Miller High School,369,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=5,FALSE
Miller High School,369,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=6,FALSE
Miller High School,369,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=9,FALSE
Miller High School,369,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=4,FALSE
Miller High School,369,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=369&alg=3,FALSE
Miriam High School,1256,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=1,FALSE
Miriam High School,1256,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=68,FALSE
Miriam High School,1256,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=12,FALSE
Miriam High School,1256,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=8,FALSE
Miriam High School,1256,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=5,FALSE
Miriam High School,1256,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=6,FALSE
Miriam High School,1256,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=9,FALSE
Miriam High School,1256,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=4,FALSE
Miriam High School,1256,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1256&alg=3,FALSE
Missouri Military Academy High School,569,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=569&alg=1,FALSE
Missouri Military Academy High School,569,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=569&alg=68,FALSE
Missouri Military Academy High School,569,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=569&alg=12,FALSE
